age,marital,education,balance,campaign,housing_yes,loan_yes,y_yes
0.576923076923077,2.0,3.0,0.8469645501262957,0.0,1,0,0
0.40384615384615385,0.0,0.0,0.7025520425050082,0.0,1,0,0
0.5576923076923077,0.0,1.0,0.713787997561188,0.2,1,0,0
0.42307692307692313,2.0,1.0,0.8051563452660918,0.8,1,0,0
0.5192307692307693,2.0,1.0,0.7059489591498999,0.0,1,0,0
0.15384615384615385,0.0,1.0,0.7056005574427314,0.0,1,0,0
0.6538461538461539,2.0,0.0,0.7220625381064367,0.0,1,0,0
0.6923076923076924,2.0,1.0,0.8184827105652818,0.0,1,0,0
0.6923076923076924,2.0,0.0,0.7144848009755248,0.2,0,0,1
0.6153846153846154,2.0,2.0,0.69845832244578,0.4000000000000001,0,0,0
0.326923076923077,2.0,1.0,0.69845832244578,0.0,1,0,0
0.5000000000000001,2.0,1.0,0.8166536016026479,0.0,1,1,0
0.6730769230769232,2.0,3.0,0.7001132305548298,0.0,1,0,0
0.326923076923077,0.0,2.0,0.7362599076735477,0.0,0,0,0
0.8076923076923078,1.0,1.0,0.7064715617106524,0.0,1,0,0
0.6730769230769232,1.0,1.0,0.798710913683477,0.0,1,0,0
0.576923076923077,2.0,1.0,0.7020294399442557,0.2,1,0,0
0.3076923076923077,2.0,1.0,0.7029004442121767,0.2,1,0,0
0.6923076923076924,2.0,1.0,0.7170978137792875,0.2,1,0,0
0.6346153846153847,2.0,1.0,0.799581917951398,0.0,1,0,0
0.25,2.0,0.0,0.7016810382370874,0.0,1,0,0
0.326923076923077,1.0,1.0,0.7670063583311558,0.2,1,0,0
0.326923076923077,2.0,1.0,0.7035972476265133,0.0,1,0,0
0.3846153846153847,2.0,1.0,0.7204947304241791,0.0,1,0,0
0.34615384615384615,2.0,0.0,0.7168365124989112,0.2,1,0,0
0.7692307692307693,2.0,2.0,0.7189269227419215,0.0,1,0,0
0.3076923076923077,0.0,1.0,0.7030746450657608,0.0,1,1,0
0.25,0.0,0.0,0.69845832244578,0.0,1,0,0
0.6346153846153847,2.0,1.0,0.8837209302325582,0.0,1,0,0
0.28846153846153855,2.0,0.0,0.7312951833463984,0.0,1,0,0
0.7115384615384616,2.0,0.0,0.7048166536016026,0.2,1,0,0
0.46153846153846156,2.0,1.0,0.7372180123682606,0.0,1,0,0
0.3076923076923077,2.0,1.0,0.7196237261562581,0.0,1,0,0
0.28846153846153855,0.0,1.0,0.725198153470952,0.2,1,0,0
0.3846153846153847,2.0,1.0,0.7119588885985542,0.0,1,0,0
0.6153846153846154,1.0,0.0,0.7135266962808118,0.0,0,1,0
0.48076923076923084,2.0,0.0,0.7332984931626165,0.0,1,0,0
0.826923076923077,1.0,2.0,0.8228377319048863,0.2,1,0,0
0.5576923076923077,2.0,1.0,0.717533315913248,0.0,1,0,0
0.576923076923077,2.0,0.0,0.6990680254333246,0.0,1,0,0
0.5000000000000001,2.0,1.0,0.7485410678512325,0.0,1,0,0
0.326923076923077,0.0,3.0,0.7244142496298231,0.2,1,0,0
0.326923076923077,2.0,1.0,0.69845832244578,0.0,1,0,0
0.4423076923076924,2.0,0.0,0.713787997561188,0.0,1,1,0
0.4423076923076924,2.0,0.0,0.7434892430972911,0.0,1,0,0
0.40384615384615385,0.0,3.0,0.7208431321313474,0.0,1,0,0
0.46153846153846156,2.0,1.0,0.703335946346137,0.0,1,0,0
0.3846153846153847,2.0,1.0,0.6644891559968644,0.0,1,0,0
0.6730769230769232,2.0,1.0,0.7272014632871702,0.2,1,0,0
0.7884615384615384,1.0,2.0,0.7154429056702378,0.2,0,0,0
0.34615384615384615,2.0,1.0,0.7246755509101994,0.0,1,0,0
0.6923076923076924,2.0,2.0,0.6948872049473043,0.0,1,0,0
0.42307692307692313,2.0,0.0,0.7405278285863601,0.0,1,0,0
0.5576923076923077,2.0,3.0,0.7008971343959586,0.2,0,0,0
0.6730769230769232,2.0,3.0,0.6995906279940772,0.4000000000000001,0,0,0
0.5384615384615385,2.0,2.0,0.7825102343001481,0.0,0,0,0
0.40384615384615385,2.0,0.0,0.7313822837731905,0.2,1,1,0
0.42307692307692313,2.0,1.0,0.717533315913248,0.0,1,0,0
0.1923076923076924,2.0,2.0,0.7266788607264175,0.0,1,0,0
0.326923076923077,1.0,1.0,0.6924483929971257,0.0,1,0,0
0.7115384615384616,2.0,1.0,0.69845832244578,0.0,0,1,0
0.48076923076923084,1.0,3.0,0.7163139099381587,0.0,1,0,0
0.576923076923077,2.0,2.0,0.7226722410939813,0.2,1,0,0
0.7692307692307693,2.0,3.0,0.7912202769793573,0.4000000000000001,1,0,0
0.28846153846153855,0.0,0.0,0.7014197369567111,0.0,1,0,0
0.34615384615384615,2.0,3.0,0.7884330633220102,0.2,0,0,0
0.6730769230769232,1.0,1.0,0.8262346485497779,0.0,1,0,0
0.5576923076923077,2.0,2.0,0.6974131173242749,0.0,1,0,0
0.25,2.0,1.0,0.7322532880411114,0.2,1,0,0
0.7500000000000001,2.0,1.0,0.7240658479226548,0.2,1,0,0
0.6730769230769232,2.0,3.0,0.8575908021949308,0.0,0,0,0
0.7115384615384616,2.0,2.0,0.7530702900444213,0.0,1,0,0
0.5192307692307693,2.0,2.0,0.7006358331155823,0.0,1,0,0
0.6730769230769232,1.0,1.0,0.7258949568852887,0.2,1,0,0
0.3653846153846154,2.0,2.0,0.69845832244578,0.0,1,0,0
0.5000000000000001,1.0,1.0,0.704206950614058,0.0,1,0,0
0.5961538461538463,1.0,2.0,0.6976744186046512,0.0,1,1,0
0.5384615384615385,2.0,1.0,0.7288563713962198,0.0,1,1,0
0.48076923076923084,2.0,3.0,0.7071683651249892,0.0,1,0,0
0.3846153846153847,2.0,1.0,0.69845832244578,0.0,0,0,0
0.48076923076923084,2.0,1.0,0.7362599076735477,0.0,1,0,0
0.5961538461538463,2.0,0.0,0.9804024039717795,0.4000000000000001,1,0,0
0.46153846153846156,2.0,3.0,0.722410939813605,0.2,0,0,0
0.07692307692307698,0.0,1.0,0.69845832244578,0.2,1,0,0
0.42307692307692313,2.0,0.0,0.7164881107917429,0.0,1,0,0
0.40384615384615385,2.0,1.0,0.7405278285863601,0.0,1,0,0
0.6346153846153847,2.0,1.0,0.8942600818744012,0.2,1,0,0
0.5961538461538463,2.0,1.0,0.7357373051127951,0.0,1,0,0
0.6730769230769232,2.0,1.0,0.69845832244578,0.0,1,1,0
0.3076923076923077,0.0,1.0,0.69845832244578,0.0,1,0,0
0.28846153846153855,1.0,1.0,0.7106523821966728,0.0,1,0,0
0.6153846153846154,0.0,0.0,0.7243271492030311,0.0,1,0,0
0.40384615384615385,2.0,2.0,0.7227593415207735,0.0,1,0,0
0.7884615384615384,1.0,1.0,0.7769358069854543,0.4000000000000001,1,0,0
0.23076923076923084,0.0,1.0,0.9225677205818309,0.2,1,0,0
0.34615384615384615,2.0,1.0,0.7109136834770491,0.0,1,1,0
0.42307692307692313,2.0,1.0,0.7398310251720234,0.2,1,0,0
0.6730769230769232,2.0,1.0,0.7045553523212263,0.2,1,0,0
0.3076923076923077,0.0,0.0,0.726156258165665,0.2,1,0,0
0.3653846153846154,2.0,1.0,0.722410939813605,0.0,1,0,0
0.46153846153846156,1.0,0.0,0.7630868391255117,0.4000000000000001,1,0,0
0.4423076923076924,2.0,2.0,0.7190140231687135,0.0,1,0,0
0.23076923076923084,0.0,0.0,0.7006358331155823,0.2,1,0,0
0.3653846153846154,0.0,0.0,0.7507185785210347,0.0,1,0,0
0.40384615384615385,1.0,1.0,0.6680602734953401,0.2,1,0,0
0.4423076923076924,2.0,2.0,0.7143977005487328,0.2,1,1,0
0.42307692307692313,2.0,2.0,0.69845832244578,0.0,1,0,0
0.46153846153846156,0.0,0.0,0.69845832244578,0.2,1,1,1
0.42307692307692313,1.0,2.0,0.69845832244578,0.0,1,0,0
0.7500000000000001,2.0,1.0,0.7923525825276544,0.6000000000000001,1,0,0
0.730769230769231,1.0,1.0,0.7119588885985542,0.4000000000000001,0,0,0
0.3653846153846154,2.0,1.0,0.7150074035362773,0.2,1,0,0
0.7884615384615384,2.0,1.0,0.7262433585924571,0.4000000000000001,1,0,0
0.40384615384615385,1.0,1.0,0.6823447434892431,0.4000000000000001,1,0,0
0.5961538461538463,2.0,1.0,0.7025520425050082,0.2,0,0,0
0.3846153846153847,0.0,1.0,0.748105565717272,0.2,1,0,0
0.34615384615384615,2.0,0.0,0.7001132305548298,0.2,0,0,0
0.6153846153846154,2.0,2.0,0.7037714484800975,0.4000000000000001,1,0,0
0.4423076923076924,2.0,1.0,0.6930580959846703,0.2,1,1,0
0.6923076923076924,2.0,0.0,0.7209302325581395,0.6000000000000001,0,0,0
0.7692307692307693,2.0,2.0,0.7050779548819789,0.2,1,0,0
0.23076923076923084,0.0,1.0,0.69845832244578,0.2,1,0,0
0.28846153846153855,0.0,1.0,0.7291176726765961,0.2,1,0,0
0.5576923076923077,2.0,1.0,0.7305112795052696,0.2,1,0,0
0.6153846153846154,0.0,0.0,0.727985367128299,0.4000000000000001,1,0,0
0.2692307692307693,2.0,1.0,0.8143889905060535,0.2,1,0,0
0.42307692307692313,2.0,1.0,0.7569898092500653,0.2,1,0,0
0.3653846153846154,2.0,0.0,0.7035101471997213,0.2,1,0,0
0.6923076923076924,0.0,3.0,0.7373922132218448,0.2,1,0,0
0.11538461538461542,0.0,1.0,0.7353018029788346,0.4000000000000001,1,0,0
0.6923076923076924,2.0,0.0,0.69845832244578,0.2,0,0,0
0.3076923076923077,2.0,1.0,0.7001132305548298,0.6000000000000001,1,0,0
0.730769230769231,1.0,2.0,0.6995906279940772,0.2,1,0,0
0.25,0.0,1.0,0.6987196237261563,0.2,1,0,0
0.11538461538461542,0.0,1.0,0.7056005574427314,0.2,1,0,0
0.46153846153846156,1.0,2.0,0.7008971343959586,0.4000000000000001,1,0,0
0.7500000000000001,2.0,1.0,0.7674418604651163,0.2,1,0,0
0.46153846153846156,2.0,3.0,0.7339952965769533,0.2,1,0,0
0.6346153846153847,2.0,1.0,0.7447086490723804,0.2,1,0,0
0.7500000000000001,2.0,1.0,0.7168365124989112,0.2,1,0,0
0.34615384615384615,0.0,1.0,0.7038585489068897,0.2,1,0,0
0.6730769230769232,2.0,3.0,0.7208431321313474,0.2,1,0,0
0.6153846153846154,2.0,1.0,0.8059402491072206,0.2,1,0,0
0.6923076923076924,2.0,0.0,0.7257207560317046,0.2,1,0,0
0.7115384615384616,2.0,1.0,0.7062102604302761,0.4000000000000001,1,0,0
0.5000000000000001,2.0,1.0,0.7096942775019598,0.2,1,1,0
0.48076923076923084,2.0,3.0,0.69845832244578,0.2,1,0,0
0.730769230769231,2.0,1.0,0.7292047731033882,0.2,1,0,0
0.6923076923076924,2.0,3.0,0.7725807856458496,0.2,1,0,0
0.7115384615384616,1.0,2.0,0.7068199634178207,0.2,1,1,0
0.3653846153846154,1.0,1.0,0.7331242923090323,0.2,1,1,0
0.28846153846153855,0.0,0.0,0.7152687048166536,0.2,0,0,0
0.5384615384615385,2.0,1.0,0.6672763696542113,0.2,1,0,0
0.34615384615384615,2.0,1.0,0.7454054524867172,0.2,1,1,0
0.6346153846153847,0.0,1.0,0.69845832244578,0.2,1,0,0
0.42307692307692313,0.0,2.0,0.69845832244578,0.2,0,0,0
0.46153846153846156,2.0,1.0,0.7411375315739047,0.2,1,0,0
0.6346153846153847,2.0,1.0,0.69845832244578,0.2,1,0,0
0.5961538461538463,2.0,3.0,0.7335597944429928,0.2,1,0,0
0.576923076923077,2.0,1.0,0.7124814911593067,0.4000000000000001,1,0,0
0.2692307692307693,1.0,0.0,0.9212612141799494,0.2,0,0,0
0.25,0.0,1.0,0.7069941642714049,0.2,1,0,0
0.7115384615384616,0.0,0.0,0.7084748715268705,0.6000000000000001,0,0,0
0.42307692307692313,0.0,1.0,0.7364341085271318,0.4000000000000001,1,0,0
0.5576923076923077,2.0,0.0,0.7708387771100078,0.4000000000000001,1,0,0
0.7500000000000001,2.0,3.0,0.7164010103649507,0.4000000000000001,1,0,0
0.4423076923076924,2.0,1.0,0.7237174462154865,0.2,1,0,0
0.576923076923077,2.0,1.0,0.698545422872572,0.4000000000000001,0,0,0
0.46153846153846156,2.0,3.0,0.7034230467729292,0.2,1,0,0
0.23076923076923084,0.0,1.0,0.6586534274017942,0.2,1,0,0
0.7692307692307693,0.0,0.0,0.8192666144064106,0.8,1,0,0
0.5961538461538463,2.0,1.0,0.7010713352495427,0.6000000000000001,1,0,0
0.46153846153846156,0.0,1.0,0.7874749586272973,0.2,1,0,0
0.6730769230769232,2.0,1.0,0.703335946346137,0.2,1,1,0
0.6346153846153847,0.0,1.0,0.6982841215921958,0.4000000000000001,0,0,0
0.2692307692307693,0.0,1.0,0.708997474087623,0.2,1,0,0
0.4423076923076924,0.0,1.0,0.7717968818047208,0.4000000000000001,1,0,0
0.48076923076923084,1.0,1.0,0.7588189182126992,0.4000000000000001,1,0,0
0.42307692307692313,1.0,1.0,0.6694538803240135,0.2,1,0,0
0.6153846153846154,2.0,2.0,0.8319832767180559,0.2,1,0,0
0.3076923076923077,2.0,0.0,0.7024649420782162,0.6000000000000001,1,0,0
0.6730769230769232,2.0,3.0,0.7000261301280376,0.2,0,0,0
0.5192307692307693,2.0,1.0,0.702290741224632,0.6000000000000001,1,0,0
0.40384615384615385,2.0,2.0,0.6897482797665708,0.2,1,0,0
0.5000000000000001,2.0,0.0,0.7428795401097466,0.6000000000000001,1,0,0
0.7115384615384616,2.0,0.0,0.7581221147983626,0.4000000000000001,1,0,0
0.5384615384615385,0.0,0.0,0.7147461022559011,0.2,1,0,0
0.5192307692307693,2.0,1.0,0.704206950614058,0.2,1,0,0
0.3076923076923077,2.0,1.0,0.7472345614493511,0.4000000000000001,1,0,0
0.34615384615384615,2.0,1.0,0.69845832244578,0.2,1,0,0
0.7884615384615384,1.0,3.0,0.7008100339691664,0.4000000000000001,0,0,0
0.25,0.0,1.0,0.6995035275672851,0.2,1,0,0
0.5000000000000001,0.0,1.0,0.7014197369567111,0.6000000000000001,1,0,0
0.28846153846153855,0.0,0.0,0.7914815782597335,0.2,1,0,0
0.42307692307692313,2.0,1.0,0.7168365124989112,0.6000000000000001,1,0,0
0.5384615384615385,0.0,0.0,0.7312951833463984,0.2,1,0,0
0.576923076923077,2.0,0.0,0.7213657346921,0.2,1,0,0
0.46153846153846156,2.0,1.0,0.8084661614841913,0.2,1,0,0
0.17307692307692313,2.0,1.0,0.6991551258601167,0.4000000000000001,1,0,0
0.576923076923077,2.0,1.0,0.7094329762215835,0.2,1,1,0
0.7884615384615384,2.0,1.0,0.718491420607961,0.4000000000000001,1,0,0
0.5384615384615385,2.0,0.0,0.7717097813779288,0.0,1,0,0
0.3846153846153847,1.0,1.0,0.7252852538977441,0.0,1,0,0
0.48076923076923084,1.0,0.0,0.698545422872572,0.0,1,0,0
0.3846153846153847,1.0,0.0,0.7059489591498999,0.0,1,0,0
0.0961538461538462,0.0,1.0,0.7121330894521383,0.0,1,0,0
0.3076923076923077,2.0,1.0,0.700374531835206,0.0,1,0,0
0.3846153846153847,2.0,1.0,0.7024649420782162,0.0,1,1,0
0.3653846153846154,2.0,1.0,0.8110791742879541,0.0,0,0,0
0.13461538461538464,0.0,1.0,0.7090845745144151,0.0,1,0,0
0.576923076923077,2.0,3.0,0.7098684783555439,0.0,1,0,0
0.5961538461538463,0.0,1.0,0.7109136834770491,0.0,1,0,0
0.3846153846153847,0.0,1.0,0.7326887901750718,0.2,0,0,0
0.48076923076923084,2.0,2.0,0.7069941642714049,0.0,1,0,0
0.28846153846153855,2.0,0.0,0.69845832244578,0.0,1,0,0
0.7115384615384616,2.0,1.0,0.7179688180472085,0.0,1,0,0
0.3846153846153847,2.0,1.0,0.7643933455273931,0.0,1,0,0
0.5961538461538463,2.0,1.0,0.7197979270098424,0.0,1,1,0
0.48076923076923084,2.0,3.0,0.7289434718230119,0.0,0,0,0
0.3846153846153847,2.0,1.0,0.7002003309816218,0.0,1,0,0
0.7692307692307693,2.0,1.0,0.8436547339081961,0.0,1,1,0
0.7500000000000001,2.0,3.0,0.7285079696890515,0.0,1,0,0
0.2692307692307693,2.0,1.0,0.6993293267137008,0.6000000000000001,1,0,0
0.730769230769231,2.0,0.0,0.7707516766832158,0.0,1,1,1
0.7692307692307693,1.0,3.0,0.7009842348227506,0.0,1,0,0
0.8076923076923078,1.0,1.0,0.7459280550474697,0.0,1,0,1
0.5384615384615385,1.0,0.0,0.7400052260256076,0.0,1,0,0
0.17307692307692313,2.0,1.0,0.6988067241529483,0.0,1,0,0
0.48076923076923084,2.0,1.0,0.80341433673025,0.2,1,0,0
